no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms
491,7,0,0.09114583333333325,1147.1979999999996,1445.7279999999998,0.0,0.0,0.0,10.038,113.65,63.36,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,6.4,2339.65399980545,0.0
491,7,1,0.2605137395459973,256.5,363.985,364.104,0.0,0.0,326.21000000000004,10.049,0.0,103.633,0.0,0.0,0.0,0.0,-0.4,0.0,7.0,6.0,1424.8489995002747,0.0
491,7,2,0.03125,328.31399999999996,15.068,0.0,0.0,0.0,0.0,764.6700000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,5.0,7.0,452.47200012206986,0.0
491,7,3,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,5.2153846153846155,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
492,7,0,0.2605137395459973,256.5,363.985,364.104,0.0,0.0,326.21000000000004,10.049,0.0,103.633,0.0,0.0,0.0,0.0,-0.4,0.0,7.0,6.0,1424.8489995002747,0.0
492,7,1,0.03125,328.31399999999996,15.068,0.0,0.0,0.0,0.0,764.6700000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,5.0,7.0,452.47200012206986,0.0
492,7,2,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,5.2153846153846155,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
492,7,3,0.03125,269.71299999999997,1784.137,0.0,0.0,0.0,162.382,1573.9249999999997,170.724,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,8.0,7.2,2578.1539998054495,0.0
493,7,0,0.03125,328.31399999999996,15.068,0.0,0.0,0.0,0.0,764.6700000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.8,5.0,7.0,452.47200012206986,0.0
493,7,1,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,5.2153846153846155,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
493,7,2,0.03125,269.71299999999997,1784.137,0.0,0.0,0.0,162.382,1573.9249999999997,170.724,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,8.0,7.2,2578.1539998054495,0.0
493,7,3,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
494,7,0,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,5.2153846153846155,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
494,7,1,0.03125,269.71299999999997,1784.137,0.0,0.0,0.0,162.382,1573.9249999999997,170.724,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,8.0,7.2,2578.1539998054495,0.0
494,7,2,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
494,7,3,0.2812499999999999,167.341,231.99099999999999,0.0,0.0,0.0,28.243,41.228,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,7.0,468.83899974823,0.0
495,7,0,0.03125,269.71299999999997,1784.137,0.0,0.0,0.0,162.382,1573.9249999999997,170.724,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,8.0,7.2,2578.1539998054495,0.0
495,7,1,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
495,7,2,0.2812499999999999,167.341,231.99099999999999,0.0,0.0,0.0,28.243,41.228,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,7.0,468.83899974823,0.0
495,7,3,0.0625,465.399,486.578,39.181,0.0,0.0,0.0,255.91000000000003,12.082,0.0,0.0,0.0,0.0,0.0,1.8,1.0,7.0,7.0,1259.3180003166208,12.0
496,6,0,0.08547473956610836,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.0,1.0,6.690476190476191,7.0,1090.1164523817245,3.24
496,6,1,0.2812499999999999,167.341,231.99099999999999,0.0,0.0,0.0,28.243,41.228,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,7.0,468.83899974823,0.0
496,6,2,0.0625,465.399,486.578,39.181,0.0,0.0,0.0,255.91000000000003,12.082,0.0,0.0,0.0,0.0,0.0,1.8,1.0,7.0,7.0,1259.3180003166208,12.0
496,6,3,0.0,115.09299999999999,17.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,72.0190000534058,4.0
497,7,0,0.2812499999999999,167.341,231.99099999999999,0.0,0.0,0.0,28.243,41.228,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,7.0,468.83899974823,0.0
497,7,1,0.0625,465.399,486.578,39.181,0.0,0.0,0.0,255.91000000000003,12.082,0.0,0.0,0.0,0.0,0.0,1.8,1.0,7.0,7.0,1259.3180003166208,12.0
497,7,2,0.0,115.09299999999999,17.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,72.0190000534058,4.0
497,7,3,0.0138888888888889,206.09699999999998,236.73799999999997,0.0,0.0,0.0,0.0,84.554,0.0,0.0,0.0,0.0,0.0,3.0,-0.2,0.0,3.0,6.2,338.8070003986354,0.0
498,7,0,0.0625,465.399,486.578,39.181,0.0,0.0,0.0,255.91000000000003,12.082,0.0,0.0,0.0,0.0,0.0,1.8,1.0,7.0,7.0,1259.3180003166208,12.0
498,7,1,0.0,115.09299999999999,17.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,72.0190000534058,4.0
498,7,2,0.0138888888888889,206.09699999999998,236.73799999999997,0.0,0.0,0.0,0.0,84.554,0.0,0.0,0.0,0.0,0.0,3.0,-0.2,0.0,3.0,6.2,338.8070003986354,0.0
498,7,3,0.1493055555555557,308.495,3035.294,0.0,0.0,0.0,0.0,9.069,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.6,4.0,7.0,2502.144000291825,0.0
499,7,0,0.0,115.09299999999999,17.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,7.0,72.0190000534058,4.0
499,7,1,0.0138888888888889,206.09699999999998,236.73799999999997,0.0,0.0,0.0,0.0,84.554,0.0,0.0,0.0,0.0,0.0,3.0,-0.2,0.0,3.0,6.2,338.8070003986354,0.0
499,7,2,0.1493055555555557,308.495,3035.294,0.0,0.0,0.0,0.0,9.069,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.6,4.0,7.0,2502.144000291825,0.0
499,7,3,0.07,464.386,3209.685,0.0,96.649,0.0,0.0,28.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,7.0,1930.90799999237,0.0
500,6,0,0.0138888888888889,206.09699999999998,236.73799999999997,0.0,0.0,0.0,0.0,84.554,0.0,0.0,0.0,0.0,0.0,3.0,-0.2,0.0,3.0,6.2,338.8070003986354,0.0
500,6,1,0.1493055555555557,308.495,3035.294,0.0,0.0,0.0,0.0,9.069,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.6,4.0,7.0,2502.144000291825,0.0
500,6,2,0.07,464.386,3209.685,0.0,96.649,0.0,0.0,28.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,7.0,1930.90799999237,0.0
500,6,3,0.04,14.92,543.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,3.0,7.0,55.15400004386904,0.0
501,7,0,0.1493055555555557,308.495,3035.294,0.0,0.0,0.0,0.0,9.069,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.6,4.0,7.0,2502.144000291825,0.0
501,7,1,0.07,464.386,3209.685,0.0,96.649,0.0,0.0,28.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,7.0,1930.90799999237,0.0
501,7,2,0.04,14.92,543.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,3.0,7.0,55.15400004386904,0.0
501,7,3,0.136363636363636,121.24300000000001,0.0,0.0,0.0,0.0,0.0,206.083,0.0,0.0,0.0,0.0,0.0,1.0,1.4,-0.4,1.0,6.0,193.601000070572,0.0
502,7,0,0.07,464.386,3209.685,0.0,96.649,0.0,0.0,28.163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,7.0,1930.90799999237,0.0
502,7,1,0.04,14.92,543.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,3.0,7.0,55.15400004386904,0.0
502,7,2,0.136363636363636,121.24300000000001,0.0,0.0,0.0,0.0,0.0,206.083,0.0,0.0,0.0,0.0,0.0,1.0,1.4,-0.4,1.0,6.0,193.601000070572,0.0
502,7,3,0.0,59.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,6.6,59.6670000553131,0.0
503,7,0,0.04,14.92,543.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,3.0,7.0,55.15400004386904,0.0
503,7,1,0.136363636363636,121.24300000000001,0.0,0.0,0.0,0.0,0.0,206.083,0.0,0.0,0.0,0.0,0.0,1.0,1.4,-0.4,1.0,6.0,193.601000070572,0.0
503,7,2,0.0,59.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,6.6,59.6670000553131,0.0
503,7,3,0.0,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.2,0.4,6.690476190476191,7.0,1090.1164523817245,3.24
504,7,0,0.136363636363636,121.24300000000001,0.0,0.0,0.0,0.0,0.0,206.083,0.0,0.0,0.0,0.0,0.0,1.0,1.4,-0.4,1.0,6.0,193.601000070572,0.0
504,7,1,0.0,59.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,6.6,59.6670000553131,0.0
504,7,2,0.0,377.19007142857146,862.6335555555555,298.9922,96.649,0.0,77.2647,155.09659999999997,118.96036363636367,95.6934,23.129,32.6555,0.0,3.0,0.2,0.4,6.690476190476191,7.0,1090.1164523817245,3.24
504,7,3,0.0714285714285715,243.495,312.22900000000004,0.0,0.0,0.0,0.0,15.069,14.115,0.0,0.0,0.0,0.0,3.0,0.2,0.2,6.0,6.8,585.0270001888283,1.0
505,7,0,0.0,49.138999999999996,184.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.5,1.5,9.0,8.0,206.30899977683998,0.0
505,7,1,0.0,9.964,6.877,0.0,0.0,0.0,0.0,29.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,0.8,1.0,7.4,46.0409998893738,3.0
505,7,2,0.0,132.11399999999998,133.3,65.813,40.192,0.0,0.0,10.025,103.398,0.0,0.0,0.0,0.0,0.0,0.4,0.8,14.0,6.4,485.9710001945492,2.0
505,7,3,0.0,185.55799999999996,120.44499999999998,0.0,19.082,0.0,0.0,38.152,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,11.0,6.6,364.69199991226196,3.0
506,7,0,0.0,9.964,6.877,0.0,0.0,0.0,0.0,29.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,0.8,1.0,7.4,46.0409998893738,3.0
506,7,1,0.0,132.11399999999998,133.3,65.813,40.192,0.0,0.0,10.025,103.398,0.0,0.0,0.0,0.0,0.0,0.4,0.8,14.0,6.4,485.9710001945492,2.0
506,7,2,0.0,185.55799999999996,120.44499999999998,0.0,19.082,0.0,0.0,38.152,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,11.0,6.6,364.69199991226196,3.0
506,7,3,0.06071428571428575,47.283,434.6769999999999,0.0,0.0,0.0,0.0,15.073,216.303,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,9.0,7.2,714.3029994964597,0.0
507,6,0,0.0,132.11399999999998,133.3,65.813,40.192,0.0,0.0,10.025,103.398,0.0,0.0,0.0,0.0,0.0,0.4,0.8,14.0,6.4,485.9710001945492,2.0
507,6,1,0.0,185.55799999999996,120.44499999999998,0.0,19.082,0.0,0.0,38.152,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,11.0,6.6,364.69199991226196,3.0
507,6,2,0.06071428571428575,47.283,434.6769999999999,0.0,0.0,0.0,0.0,15.073,216.303,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,9.0,7.2,714.3029994964597,0.0
507,6,3,0.053911909926399944,190.19500000000002,464.504,96.551,22.1,0.0,0.0,11.054,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.6,27.0,6.6,786.311000823975,1.0
508,6,0,0.0,185.55799999999996,120.44499999999998,0.0,19.082,0.0,0.0,38.152,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.6,11.0,6.6,364.69199991226196,3.0
508,6,1,0.06071428571428575,47.283,434.6769999999999,0.0,0.0,0.0,0.0,15.073,216.303,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,9.0,7.2,714.3029994964597,0.0
508,6,2,0.053911909926399944,190.19500000000002,464.504,96.551,22.1,0.0,0.0,11.054,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.6,27.0,6.6,786.311000823975,1.0
508,6,3,0.005627705627705628,32.349000000000004,0.0,17.332,0.0,0.0,0.0,22.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,6.4,26.35700011253359,0.0
509,7,0,0.06071428571428575,47.283,434.6769999999999,0.0,0.0,0.0,0.0,15.073,216.303,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,9.0,7.2,714.3029994964597,0.0
509,7,1,0.053911909926399944,190.19500000000002,464.504,96.551,22.1,0.0,0.0,11.054,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.6,27.0,6.6,786.311000823975,1.0
509,7,2,0.005627705627705628,32.349000000000004,0.0,17.332,0.0,0.0,0.0,22.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,6.4,26.35700011253359,0.0
509,7,3,0.04383822653596662,323.7169999999999,97.72699999999999,15.348,0.0,0.0,0.0,10.029,69.902,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.3333333333333333,14.0,5.666666666666667,412.8229997158053,4.0
510,6,0,0.053911909926399944,190.19500000000002,464.504,96.551,22.1,0.0,0.0,11.054,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.6,27.0,6.6,786.311000823975,1.0
510,6,1,0.005627705627705628,32.349000000000004,0.0,17.332,0.0,0.0,0.0,22.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,6.4,26.35700011253359,0.0
510,6,2,0.04383822653596662,323.7169999999999,97.72699999999999,15.348,0.0,0.0,0.0,10.029,69.902,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.3333333333333333,14.0,5.666666666666667,412.8229997158053,4.0
510,6,3,0.060560360921981006,103.69000000000001,124.30899999999998,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,6.8,285.03099989891007,0.0
511,7,0,0.005627705627705628,32.349000000000004,0.0,17.332,0.0,0.0,0.0,22.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,6.4,26.35700011253359,0.0
511,7,1,0.04383822653596662,323.7169999999999,97.72699999999999,15.348,0.0,0.0,0.0,10.029,69.902,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.3333333333333333,14.0,5.666666666666667,412.8229997158053,4.0
511,7,2,0.060560360921981006,103.69000000000001,124.30899999999998,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,6.8,285.03099989891007,0.0
511,7,3,0.06677041257209454,87.42399999999999,189.52100000000002,93.44200000000001,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,3.0,0.5,0.75,5.0,6.5,1155.7909998893738,2.0
512,6,0,0.04383822653596662,323.7169999999999,97.72699999999999,15.348,0.0,0.0,0.0,10.029,69.902,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.3333333333333333,14.0,5.666666666666667,412.8229997158053,4.0
512,6,1,0.060560360921981006,103.69000000000001,124.30899999999998,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,6.8,285.03099989891007,0.0
512,6,2,0.06677041257209454,87.42399999999999,189.52100000000002,93.44200000000001,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,3.0,0.5,0.75,5.0,6.5,1155.7909998893738,2.0
512,6,3,0.06845238095238092,173.546,204.495,181.257,13.047,0.0,0.0,23.124,191.31400000000002,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,7.0,726.3540003299709,3.0
513,6,0,0.060560360921981006,103.69000000000001,124.30899999999998,5.041,0.0,0.0,0.0,0.0,125.2,0.0,0.0,0.0,0.0,2.0,1.0,1.0,11.0,6.8,285.03099989891007,0.0
513,6,1,0.06677041257209454,87.42399999999999,189.52100000000002,93.44200000000001,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,3.0,0.5,0.75,5.0,6.5,1155.7909998893738,2.0
513,6,2,0.06845238095238092,173.546,204.495,181.257,13.047,0.0,0.0,23.124,191.31400000000002,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,7.0,726.3540003299709,3.0
513,6,3,0.10731287707390641,147.85000000000002,222.792,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,6.4,459.0190002918247,0.0
514,6,0,0.06677041257209454,87.42399999999999,189.52100000000002,93.44200000000001,0.0,0.0,0.0,10.077,15.412,0.0,0.0,0.0,0.0,3.0,0.5,0.75,5.0,6.5,1155.7909998893738,2.0
514,6,1,0.06845238095238092,173.546,204.495,181.257,13.047,0.0,0.0,23.124,191.31400000000002,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,7.0,726.3540003299709,3.0
514,6,2,0.10731287707390641,147.85000000000002,222.792,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,6.4,459.0190002918247,0.0
514,6,3,0.08716623124390796,260.70799999999997,365.54099999999994,50.631,0.0,0.0,0.0,21.061,161.01000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.6,25.0,6.0,1013.438999891281,1.0
515,6,0,0.06845238095238092,173.546,204.495,181.257,13.047,0.0,0.0,23.124,191.31400000000002,0.0,0.0,0.0,0.0,6.0,0.0,1.0,10.0,7.0,726.3540003299709,3.0
515,6,1,0.10731287707390641,147.85000000000002,222.792,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,6.4,459.0190002918247,0.0
515,6,2,0.08716623124390796,260.70799999999997,365.54099999999994,50.631,0.0,0.0,0.0,21.061,161.01000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.6,25.0,6.0,1013.438999891281,1.0
515,6,3,0.09062499999999994,75.11999999999999,284.599,60.185,64.797,0.0,0.0,0.0,221.426,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,5.6,2525.9130001068124,1.0
516,6,0,0.10731287707390641,147.85000000000002,222.792,0.0,6.032,0.0,0.0,10.417,81.677,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,6.4,459.0190002918247,0.0
516,6,1,0.08716623124390796,260.70799999999997,365.54099999999994,50.631,0.0,0.0,0.0,21.061,161.01000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.6,25.0,6.0,1013.438999891281,1.0
516,6,2,0.09062499999999994,75.11999999999999,284.599,60.185,64.797,0.0,0.0,0.0,221.426,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,5.6,2525.9130001068124,1.0
516,6,3,0.2950993676603433,69.691,0.0,3342.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6.0,6.0,1594.009999990467,15.0
517,6,0,0.08716623124390796,260.70799999999997,365.54099999999994,50.631,0.0,0.0,0.0,21.061,161.01000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.6,25.0,6.0,1013.438999891281,1.0
517,6,1,0.09062499999999994,75.11999999999999,284.599,60.185,64.797,0.0,0.0,0.0,221.426,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,5.6,2525.9130001068124,1.0
517,6,2,0.2950993676603433,69.691,0.0,3342.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6.0,6.0,1594.009999990467,15.0
517,6,3,0.08746898327453531,119.65100000000001,398.04100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.75,20.0,6.5,519.1339998245238,0.0
518,5,0,0.09062499999999994,75.11999999999999,284.599,60.185,64.797,0.0,0.0,0.0,221.426,0.0,0.0,0.0,0.0,0.0,0.2,0.2,8.0,5.6,2525.9130001068124,1.0
518,5,1,0.2950993676603433,69.691,0.0,3342.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6.0,6.0,1594.009999990467,15.0
518,5,2,0.08746898327453531,119.65100000000001,398.04100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.75,20.0,6.5,519.1339998245238,0.0
518,5,3,0.2525042601225439,133.275,155.086,0.0,19.119,0.0,0.0,8.057,93.96199999999999,0.0,0.0,0.0,0.0,2.0,-0.5,0.5,18.0,6.0,410.1199998855591,2.0
519,6,0,0.2950993676603433,69.691,0.0,3342.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,6.0,6.0,1594.009999990467,15.0
519,6,1,0.08746898327453531,119.65100000000001,398.04100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.75,20.0,6.5,519.1339998245238,0.0
519,6,2,0.2525042601225439,133.275,155.086,0.0,19.119,0.0,0.0,8.057,93.96199999999999,0.0,0.0,0.0,0.0,2.0,-0.5,0.5,18.0,6.0,410.1199998855591,2.0
519,6,3,0.052733447325923805,176.164,100.42899999999999,1480.0929999999998,0.0,0.0,0.0,17.101,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,16.0,5.4,862.5760006904598,0.0
520,6,0,0.08746898327453531,119.65100000000001,398.04100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.75,20.0,6.5,519.1339998245238,0.0
520,6,1,0.2525042601225439,133.275,155.086,0.0,19.119,0.0,0.0,8.057,93.96199999999999,0.0,0.0,0.0,0.0,2.0,-0.5,0.5,18.0,6.0,410.1199998855591,2.0
520,6,2,0.052733447325923805,176.164,100.42899999999999,1480.0929999999998,0.0,0.0,0.0,17.101,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,16.0,5.4,862.5760006904598,0.0
520,6,3,0.13474030795602568,12.349,53.071,0.0,0.0,0.0,0.0,8.153,0.0,0.0,0.0,0.0,0.0,3.0,-0.25,0.25,6.0,6.0,73.79699993133555,7.0
521,6,0,0.2525042601225439,133.275,155.086,0.0,19.119,0.0,0.0,8.057,93.96199999999999,0.0,0.0,0.0,0.0,2.0,-0.5,0.5,18.0,6.0,410.1199998855591,2.0
521,6,1,0.052733447325923805,176.164,100.42899999999999,1480.0929999999998,0.0,0.0,0.0,17.101,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,16.0,5.4,862.5760006904598,0.0
521,6,2,0.13474030795602568,12.349,53.071,0.0,0.0,0.0,0.0,8.153,0.0,0.0,0.0,0.0,0.0,3.0,-0.25,0.25,6.0,6.0,73.79699993133555,7.0
521,6,3,0.3134394341290891,98.19800000000001,194.89,0.0,0.0,0.0,0.0,0.0,48.338,40.949,0.0,0.0,0.0,0.0,-0.4,0.6,10.0,5.8,1473.5539999008206,1.0
522,6,0,0.052733447325923805,176.164,100.42899999999999,1480.0929999999998,0.0,0.0,0.0,17.101,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.0,16.0,5.4,862.5760006904598,0.0
522,6,1,0.13474030795602568,12.349,53.071,0.0,0.0,0.0,0.0,8.153,0.0,0.0,0.0,0.0,0.0,3.0,-0.25,0.25,6.0,6.0,73.79699993133555,7.0
522,6,2,0.3134394341290891,98.19800000000001,194.89,0.0,0.0,0.0,0.0,0.0,48.338,40.949,0.0,0.0,0.0,0.0,-0.4,0.6,10.0,5.8,1473.5539999008206,1.0
522,6,3,0.030474211305752518,29.768,105.76100000000001,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,4.0,-0.2,1.0,9.0,6.4,8644.528000116352,0.0
523,6,0,0.13474030795602568,12.349,53.071,0.0,0.0,0.0,0.0,8.153,0.0,0.0,0.0,0.0,0.0,3.0,-0.25,0.25,6.0,6.0,73.79699993133555,7.0
523,6,1,0.3134394341290891,98.19800000000001,194.89,0.0,0.0,0.0,0.0,0.0,48.338,40.949,0.0,0.0,0.0,0.0,-0.4,0.6,10.0,5.8,1473.5539999008206,1.0
523,6,2,0.030474211305752518,29.768,105.76100000000001,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,4.0,-0.2,1.0,9.0,6.4,8644.528000116352,0.0
523,6,3,0.012361111111111111,41.036,289.19,1.014,0.0,0.0,0.0,17.155,41.357,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,4.0,6.25,138.8190000057221,0.0
524,7,0,0.3134394341290891,98.19800000000001,194.89,0.0,0.0,0.0,0.0,0.0,48.338,40.949,0.0,0.0,0.0,0.0,-0.4,0.6,10.0,5.8,1473.5539999008206,1.0
524,7,1,0.030474211305752518,29.768,105.76100000000001,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,4.0,-0.2,1.0,9.0,6.4,8644.528000116352,0.0
524,7,2,0.012361111111111111,41.036,289.19,1.014,0.0,0.0,0.0,17.155,41.357,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,4.0,6.25,138.8190000057221,0.0
524,7,3,0.1440706034463033,678.4769999999997,1680.0349999999999,2216.219,20.066,0.0,0.0,27.086,301.87800000000004,9.888,0.0,0.0,0.0,4.0,-0.2,0.8,40.0,6.2,4939.44000029564,4.0
525,7,0,0.030474211305752518,29.768,105.76100000000001,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,4.0,-0.2,1.0,9.0,6.4,8644.528000116352,0.0
